"","SourceFiscalYear","FiscalYear","OriginType","AccountDSI","EnactedTotal","EnactedType"
"2697",2015,"2015","OCO","0460D",0,0
"2698",2015,"2015","OCO","0513N",0,0
"2699",2015,"2015","OCO","0810A",0,0
"2700",2015,"2015","OCO","0810D",0,0
"2701",2015,"2015","OCO","0810F",0,0
"2702",2015,"2015","OCO","0810N",0,0
"2703",2015,"2015","OCO","0811D",0,0
"2704",2015,"2015","OCO","0819D",0,0
"2705",2015,"2015","OCO","0833D",0,0
"2706",2015,"2015","OCO","0838D",0,0
"2707",2015,"2015","OCO","1106N",0,0
"2708",2015,"2015","OCO","1107N",0,0
"2709",2015,"2015","OCO","1109N",0,0
"2710",2015,"2015","OCO","1319N",0,0
"2711",2015,"2015","OCO","1506N",0,0
"2712",2015,"2015","OCO","1507N",0,0
"2713",2015,"2015","OCO","1508N",0,0
"2714",2015,"2015","OCO","1611N",0,0
"2715",2015,"2015","OCO","1804N",0,0
"2716",2015,"2015","OCO","1806N",0,0
"2717",2015,"2015","OCO","1810N",0,0
"2718",2015,"2015","OCO","2020A",0,0
"2719",2015,"2015","OCO","2031A",0,0
"2720",2015,"2015","OCO","2032A",0,0
"2721",2015,"2015","OCO","2033A",0,0
"2722",2015,"2015","OCO","2034A",0,0
"2723",2015,"2015","OCO","2035A",0,0
"2724",2015,"2015","OCO","2040A",0,0
"2725",2015,"2015","OCO","2065A",0,0
"2726",2015,"2015","OCO","2080A",0,0
"2727",2015,"2015","OCO","2091A",0,0
"2728",2015,"2015","OCO","2093A",0,0
"2729",2015,"2015","OCO","2096A",0,0
"2730",2015,"2015","OCO","3010F",0,0
"2731",2015,"2015","OCO","3011F",0,0
"2732",2015,"2015","OCO","3020F",0,0
"2733",2015,"2015","OCO","3080F",0,0
"2734",2015,"2015","OCO","3400F",0,0
"2735",2015,"2015","OCO","3600F",0,0
"2736",2015,"2015","OCO","3740F",0,0
"2737",2015,"2015","OCO","3840F",0,0
"2738",2015,"2015","OCO","4557N",0,0
"2739",2015,"2015","OCO","493001A",0,0
"2740",2015,"2015","OCO","493002N",0,0
"2741",2015,"2015","OCO","493003F",0,0
"2742",2015,"2015","OCO","493004D",0,0
"2743",2015,"2015","OCO","493005D",0,0
"2744",2015,"2015","OCO","5098A",0,0
"2745",2015,"2015","OCO","5188D",0,0
"2746",2015,"2015","OCO","5189D",0,0
"2747",2015,"2015","OCO","5751D",0,0
"2748",2015,"2015","OCO","Unlabeled",0,0
"2749",2015,"2015","Total","*  Aircraft Procurement Army - This total reflects cancellation of $80,000 proposed in the FY 2015 President's Budget, but does not reflect cancellation of $117,000 proposed in the OCO amendment to the FY 2015 President's Budget.",0,0
"2750",2015,"2015","Total","*  Missile Procurement Air Force - This total reflects cancellation of $67,000 proposed in the FY 2015 President's Budget.",0,0
"2751",2015,"2015","Total","* Defense Health Program - $161.8M for transfer to the Veteran's Administration included in this total.",0,0
"2752",2015,"2015","Total","* Operation & Maintenance, Navy - $291M for transfer to the Maritime Administration included in this total.",0,0
"2753",2015,"2015","Total","** Other Procurement Army - This total reflects cancellation of $118,685 proposed in the FY 2015 President;s Budget.",0,0
"2754",2015,"2015","Total","0100D",0,0
"2755",2015,"2015","Total","0104D",0,0
"2756",2015,"2015","Total","0105D",0,0
"2757",2015,"2015","Total","0107D",0,0
"2758",2015,"2015","Total","0111D",0,0
"2759",2015,"2015","Total","0114D",0,0
"2760",2015,"2015","Total","0118D",0,0
"2761",2015,"2015","Total","0130D",0,0
"2762",2015,"2015","Total","0134D",0,0
"2763",2015,"2015","Total","0145D",0,0
"2764",2015,"2015","Total","0300D",0,0
"2765",2015,"2015","Total","0303D",0,0
"2766",2015,"2015","Total","0350D",0,0
"2767",2015,"2015","Total","0360D",0,0
"2768",2015,"2015","Total","0390D",0,0
"2769",2015,"2015","Total","0400D",0,0
"2770",2015,"2015","Total","0460D",0,0
"2771",2015,"2015","Total","0513N",0,0
"2772",2015,"2015","Total","0810A",0,0
"2773",2015,"2015","Total","0810D",0,0
"2774",2015,"2015","Total","0810F",0,0
"2775",2015,"2015","Total","0810N",0,0
"2776",2015,"2015","Total","0811D",0,0
"2777",2015,"2015","Total","0819D",0,0
"2778",2015,"2015","Total","0833D",0,0
"2779",2015,"2015","Total","0838D",0,0
"2780",2015,"2015","Total","1106N",0,0
"2781",2015,"2015","Total","1107N",0,0
"2782",2015,"2015","Total","1109N",0,0
"2783",2015,"2015","Total","1319N",0,0
"2784",2015,"2015","Total","1506N",0,0
"2785",2015,"2015","Total","1507N",0,0
"2786",2015,"2015","Total","1508N",0,0
"2787",2015,"2015","Total","1611N",0,0
"2788",2015,"2015","Total","1804N",0,0
"2789",2015,"2015","Total","1806N",0,0
"2790",2015,"2015","Total","1810N",0,0
"2791",2015,"2015","Total","2020A",0,0
"2792",2015,"2015","Total","2031A",0,0
"2793",2015,"2015","Total","2032A",0,0
"2794",2015,"2015","Total","2033A",0,0
"2795",2015,"2015","Total","2034A",0,0
"2796",2015,"2015","Total","2035A",0,0
"2797",2015,"2015","Total","2040A",0,0
"2798",2015,"2015","Total","2065A",0,0
"2799",2015,"2015","Total","2080A",0,0
"2800",2015,"2015","Total","2091A",0,0
"2801",2015,"2015","Total","2093A",0,0
"2802",2015,"2015","Total","2096A",0,0
"2803",2015,"2015","Total","3010F",0,0
"2804",2015,"2015","Total","3011F",0,0
"2805",2015,"2015","Total","3020F",0,0
"2806",2015,"2015","Total","3080F",0,0
"2807",2015,"2015","Total","3400F",0,0
"2808",2015,"2015","Total","3600F",0,0
"2809",2015,"2015","Total","3740F",0,0
"2810",2015,"2015","Total","3840F",0,0
"2811",2015,"2015","Total","4557N",0,0
"2812",2015,"2015","Total","493001A",0,0
"2813",2015,"2015","Total","493002N",0,0
"2814",2015,"2015","Total","493003F",0,0
"2815",2015,"2015","Total","493004D",0,0
"2816",2015,"2015","Total","493005D",0,0
"2817",2015,"2015","Total","5098A",0,0
"2818",2015,"2015","Total","5188D",0,0
"2819",2015,"2015","Total","5189D",0,0
"2820",2015,"2015","Total","5751D",0,0
"2821",2015,"2015","Total","Unlabeled",0,0
"2822",2017,"2015","Total","1000N",0,0
"2823",2017,"2015","Total","1001N",0,0
"2824",2017,"2015","Total","1002N",0,0
"2825",2017,"2015","Total","1003N",0,0
"2826",2017,"2015","Total","1004A",0,0
"2827",2017,"2015","Total","1005A",0,0
"2828",2017,"2015","Total","1006A",0,0
"2829",2017,"2015","Total","1007F",0,0
"2830",2017,"2015","Total","1008F",0,0
"2831",2017,"2015","Total","1009F",0,0
"2832",2017,"2015","Total","1105N",0,0
"2833",2017,"2015","Total","1108N",0,0
"2834",2017,"2015","Total","1405N",0,0
"2835",2017,"2015","Total","1453N",0,0
"2836",2017,"2015","Total","2010A",0,0
"2837",2017,"2015","Total","2060A",0,0
"2838",2017,"2015","Total","2070A",0,0
"2839",2017,"2015","Total","3500F",0,0
"2840",2017,"2015","Total","3700F",0,0
"2841",2017,"2015","Total","3850F",0,0
"2842",2017,"2016","Base","1000N",0,1281468
"2843",2017,"2016","Base","1001N",0,726196
"2844",2017,"2016","Base","1002N",0,115519
"2845",2017,"2016","Base","1003N",0,67797
"2846",2017,"2016","Base","1004A",0,1889889
"2847",2017,"2016","Base","1005A",0,357528
"2848",2017,"2016","Base","1006A",0,629824
"2849",2017,"2016","Base","1007F",0,1239093
"2850",2017,"2016","Base","1008F",0,117541
"2851",2017,"2016","Base","1009F",0,203847
"2852",2017,"2016","Base","1105N",0,12817521
"2853",2017,"2016","Base","1108N",0,702481
"2854",2017,"2016","Base","1405N",0,1866891
"2855",2017,"2016","Base","1453N",0,27704040
"2856",2017,"2016","Base","2010A",0,40923483
"2857",2017,"2016","Base","2060A",0,7892327
"2858",2017,"2016","Base","2070A",0,4463164
"2859",2017,"2016","Base","3500F",0,27446772
"2860",2017,"2016","Base","3700F",0,1682942
"2861",2017,"2016","Base","3850F",0,3201890
"2862",2017,"2016","OCO","1000N",0,0
"2863",2017,"2016","OCO","1001N",0,0
"2864",2017,"2016","OCO","1002N",0,0
"2865",2017,"2016","OCO","1003N",0,0
"2866",2017,"2016","OCO","1004A",0,0
"2867",2017,"2016","OCO","1005A",0,0
"2868",2017,"2016","OCO","1006A",0,0
"2869",2017,"2016","OCO","1007F",0,0
"2870",2017,"2016","OCO","1008F",0,0
"2871",2017,"2016","OCO","1009F",0,0
"2872",2017,"2016","OCO","1105N",0,171079
"2873",2017,"2016","OCO","1108N",0,3393
"2874",2017,"2016","OCO","1405N",0,12693
"2875",2017,"2016","OCO","1453N",0,251011
"2876",2017,"2016","OCO","2010A",0,1846356
"2877",2017,"2016","OCO","2060A",0,166015
"2878",2017,"2016","OCO","2070A",0,24462
"2879",2017,"2016","OCO","3500F",0,726126
"2880",2017,"2016","OCO","3700F",0,18710
"2881",2017,"2016","OCO","3850F",0,2828
"2882",2017,"2016","Total","1000N",1281468,0
"2883",2017,"2016","Total","1001N",726196,0
"2884",2017,"2016","Total","1002N",115519,0
"2885",2017,"2016","Total","1003N",67797,0
"2886",2017,"2016","Total","1004A",1889889,0
"2887",2017,"2016","Total","1005A",357528,0
"2888",2017,"2016","Total","1006A",629824,0
"2889",2017,"2016","Total","1007F",1239093,0
"2890",2017,"2016","Total","1008F",117541,0
"2891",2017,"2016","Total","1009F",203847,0
"2892",2017,"2016","Total","1105N",12988600,0
"2893",2017,"2016","Total","1108N",705874,0
"2894",2017,"2016","Total","1405N",1879584,0
"2895",2017,"2016","Total","1453N",27955051,0
"2896",2017,"2016","Total","2010A",42769839,0
"2897",2017,"2016","Total","2060A",8058342,0
"2898",2017,"2016","Total","2070A",4487626,0
"2899",2017,"2016","Total","3500F",28172898,0
"2900",2017,"2016","Total","3700F",1701652,0
"2901",2017,"2016","Total","3850F",3204718,0
"2902",2017,"2017","Base","1000N",0,0
"2903",2017,"2017","Base","1001N",0,0
"2904",2017,"2017","Base","1002N",0,0
"2905",2017,"2017","Base","1003N",0,0
"2906",2017,"2017","Base","1004A",0,0
"2907",2017,"2017","Base","1005A",0,0
"2908",2017,"2017","Base","1006A",0,0
"2909",2017,"2017","Base","1007F",0,0
"2910",2017,"2017","Base","1008F",0,0
"2911",2017,"2017","Base","1009F",0,0
"2912",2017,"2017","Base","1105N",0,0
"2913",2017,"2017","Base","1108N",0,0
"2914",2017,"2017","Base","1405N",0,0
"2915",2017,"2017","Base","1453N",0,0
"2916",2017,"2017","Base","2010A",0,0
"2917",2017,"2017","Base","2060A",0,0
"2918",2017,"2017","Base","2070A",0,0
"2919",2017,"2017","Base","3500F",0,0
"2920",2017,"2017","Base","3700F",0,0
"2921",2017,"2017","Base","3850F",0,0
"2922",2017,"2017","OCO","1000N",0,0
"2923",2017,"2017","OCO","1001N",0,0
"2924",2017,"2017","OCO","1002N",0,0
"2925",2017,"2017","OCO","1003N",0,0
"2926",2017,"2017","OCO","1004A",0,0
"2927",2017,"2017","OCO","1005A",0,0
"2928",2017,"2017","OCO","1006A",0,0
"2929",2017,"2017","OCO","1007F",0,0
"2930",2017,"2017","OCO","1008F",0,0
"2931",2017,"2017","OCO","1009F",0,0
"2932",2017,"2017","OCO","1105N",0,0
"2933",2017,"2017","OCO","1108N",0,0
"2934",2017,"2017","OCO","1405N",0,0
"2935",2017,"2017","OCO","1453N",0,0
"2936",2017,"2017","OCO","2010A",0,0
"2937",2017,"2017","OCO","2060A",0,0
"2938",2017,"2017","OCO","2070A",0,0
"2939",2017,"2017","OCO","3500F",0,0
"2940",2017,"2017","OCO","3700F",0,0
"2941",2017,"2017","OCO","3850F",0,0
"2942",2017,"2017","Total","1000N",0,0
"2943",2017,"2017","Total","1001N",0,0
"2944",2017,"2017","Total","1002N",0,0
"2945",2017,"2017","Total","1003N",0,0
"2946",2017,"2017","Total","1004A",0,0
"2947",2017,"2017","Total","1005A",0,0
"2948",2017,"2017","Total","1006A",0,0
"2949",2017,"2017","Total","1007F",0,0
"2950",2017,"2017","Total","1008F",0,0
"2951",2017,"2017","Total","1009F",0,0
"2952",2017,"2017","Total","1105N",0,0
"2953",2017,"2017","Total","1108N",0,0
"2954",2017,"2017","Total","1405N",0,0
"2955",2017,"2017","Total","1453N",0,0
"2956",2017,"2017","Total","2010A",0,0
"2957",2017,"2017","Total","2060A",0,0
"2958",2017,"2017","Total","2070A",0,0
"2959",2017,"2017","Total","3500F",0,0
"2960",2017,"2017","Total","3700F",0,0
"2961",2017,"2017","Total","3850F",0,0
"2962",2016,"2014","Total","",0,0
"2963",2016,"2014","Total","*  $95M for Ebola Response and Preparedness included in this total.",0,0
"2964",2016,"2014","Total","* $17M for Ebola Response and Preparedness included in this total.",0,0
"2965",2016,"2014","Total","* Defense Health Program - $135.4M for transfer to the Veteran’s Administration included in this total.",0,0
"2966",2016,"2014","Total","0100D",0,0
"2967",2016,"2014","Total","0104D",0,0
"2968",2016,"2014","Total","0105D",0,0
"2969",2016,"2014","Total","0107D",0,0
"2970",2016,"2014","Total","0111D",0,0
"2971",2016,"2014","Total","0114D",0,0
"2972",2016,"2014","Total","0130D",0,0
"2973",2016,"2014","Total","0134D",0,0
"2974",2016,"2014","Total","0145D",0,0
"2975",2016,"2014","Total","0300D",0,0
"2976",2016,"2014","Total","0303D",0,0
"2977",2016,"2014","Total","0350D",0,0
"2978",2016,"2014","Total","0360D",0,0
"2979",2016,"2014","Total","0390D",0,0
"2980",2016,"2014","Total","0400D",0,0
"2981",2016,"2014","Total","0460D",0,0
"2982",2016,"2014","Total","0513N",0,0
"2983",2016,"2014","Total","0810A",0,0
"2984",2016,"2014","Total","0810D",0,0
"2985",2016,"2014","Total","0810F",0,0
"2986",2016,"2014","Total","0810N",0,0
"2987",2016,"2014","Total","0811D",0,0
"2988",2016,"2014","Total","0819D",0,0
"2989",2016,"2014","Total","0838D",0,0
"2990",2016,"2014","Total","1106N",0,0
"2991",2016,"2014","Total","1107N",0,0
"2992",2016,"2014","Total","1109N",0,0
"2993",2016,"2014","Total","1236N",0,0
"2994",2016,"2014","Total","1319N",0,0
"2995",2016,"2014","Total","1506N",0,0
"2996",2016,"2014","Total","1507N",0,0
"2997",2016,"2014","Total","1508N",0,0
"2998",2016,"2014","Total","1611N",0,0
"2999",2016,"2014","Total","1804N",0,0
"3000",2016,"2014","Total","1806N",0,0
"3001",2016,"2014","Total","1810N",0,0
"3002",2016,"2014","Total","2020A",0,0
"3003",2016,"2014","Total","2031A",0,0
"3004",2016,"2014","Total","2032A",0,0
"3005",2016,"2014","Total","2033A",0,0
"3006",2016,"2014","Total","2034A",0,0
"3007",2016,"2014","Total","2035A",0,0
"3008",2016,"2014","Total","2040A",0,0
"3009",2016,"2014","Total","2065A",0,0
"3010",2016,"2014","Total","2080A",0,0
"3011",2016,"2014","Total","2091A",0,0
"3012",2016,"2014","Total","2093A",0,0
"3013",2016,"2014","Total","2096A",0,0
"3014",2016,"2014","Total","2097A",0,0
"3015",2016,"2014","Total","2098A",0,0
"3016",2016,"2014","Total","3010F",0,0
"3017",2016,"2014","Total","3011F",0,0
"3018",2016,"2014","Total","3020F",0,0
"3019",2016,"2014","Total","3021F",0,0
"3020",2016,"2014","Total","3080F",0,0
"3021",2016,"2014","Total","3400F",0,0
"3022",2016,"2014","Total","3600F",0,0
"3023",2016,"2014","Total","3740F",0,0
"3024",2016,"2014","Total","3840F",0,0
"3025",2016,"2014","Total","4557N",0,0
"3026",2016,"2014","Total","493001A",0,0
"3027",2016,"2014","Total","493003F",0,0
"3028",2016,"2014","Total","493004D",0,0
"3029",2016,"2014","Total","493005D",0,0
"3030",2016,"2014","Total","5185N",0,0
"3031",2016,"2014","Total","5188D",0,0
"3032",2016,"2014","Total","5189D",0,0
"3033",2016,"2014","Total","5751D",0,0
"3034",2016,"2014","Total","Unlabeled",0,0
"3035",2016,"2015","Base","",0,0
"3036",2016,"2015","Base","*  $95M for Ebola Response and Preparedness included in this total.",0,0
"3037",2016,"2015","Base","* $17M for Ebola Response and Preparedness included in this total.",0,0
"3038",2016,"2015","Base","* Defense Health Program - $135.4M for transfer to the Veteran’s Administration included in this total.",0,0
"3039",2016,"2015","Base","0100D",0,31101405
"3040",2016,"2015","Base","0104D",0,13723
"3041",2016,"2015","Base","0105D",0,950687
"3042",2016,"2015","Base","0107D",0,313230
"3043",2016,"2015","Base","0111D",0,83034
"3044",2016,"2015","Base","0114D",0,0
"3045",2016,"2015","Base","0130D",0,33781533
"3046",2016,"2015","Base","0134D",0,365108
"3047",2016,"2015","Base","0145D",0,0
"3048",2016,"2015","Base","0300D",0,8857870
"3049",2016,"2015","Base","0303D",0,0
"3050",2016,"2015","Base","0350D",0,0
"3051",2016,"2015","Base","0360D",0,103276
"3052",2016,"2015","Base","0390D",0,2200449
"3053",2016,"2015","Base","0400D",0,17217225
"3054",2016,"2015","Base","0460D",0,208711
"3055",2016,"2015","Base","0513N",0,540000
"3056",2016,"2015","Base","0810A",0,201560
"3057",2016,"2015","Base","0810D",0,8547
"3058",2016,"2015","Base","0810F",0,408716
"3059",2016,"2015","Base","0810N",0,277294
"3060",2016,"2015","Base","0811D",0,250853
"3061",2016,"2015","Base","0819D",0,103000
"3062",2016,"2015","Base","0838D",0,10000
"3063",2016,"2015","Base","1106N",0,5600954
"3064",2016,"2015","Base","1107N",0,270846
"3065",2016,"2015","Base","1109N",0,1870418
"3066",2016,"2015","Base","1236N",0,0
"3067",2016,"2015","Base","1319N",0,15954604
"3068",2016,"2015","Base","1506N",0,29516070
"3069",2016,"2015","Base","1507N",0,6274514
"3070",2016,"2015","Base","1508N",0,1348200
"3071",2016,"2015","Base","1611N",0,32287520
"3072",2016,"2015","Base","1804N",0,37552046
"3073",2016,"2015","Base","1806N",0,1021200
"3074",2016,"2015","Base","1810N",0,11693116
"3075",2016,"2015","Base","2020A",0,31752749
"3076",2016,"2015","Base","2031A",0,10432450
"3077",2016,"2015","Base","2032A",0,2417384
"3078",2016,"2015","Base","2033A",0,3444272
"3079",2016,"2015","Base","2034A",0,2030954
"3080",2016,"2015","Base","2035A",0,9495046
"3081",2016,"2015","Base","2040A",0,6673146
"3082",2016,"2015","Base","2065A",0,6175951
"3083",2016,"2015","Base","2080A",0,2513393
"3084",2016,"2015","Base","2091A",0,0
"3085",2016,"2015","Base","2093A",0,0
"3086",2016,"2015","Base","2096A",0,0
"3087",2016,"2015","Base","2097A",0,0
"3088",2016,"2015","Base","2098A",0,0
"3089",2016,"2015","Base","3010F",0,24135406
"3090",2016,"2015","Base","3011F",0,1319818
"3091",2016,"2015","Base","3020F",0,9252030
"3092",2016,"2015","Base","3021F",0,0
"3093",2016,"2015","Base","3080F",0,33559266
"3094",2016,"2015","Base","3400F",0,34458670
"3095",2016,"2015","Base","3600F",0,23630474
"3096",2016,"2015","Base","3740F",0,3026342
"3097",2016,"2015","Base","3840F",0,6408558
"3098",2016,"2015","Base","4557N",0,509429
"3099",2016,"2015","Base","493001A",0,238727
"3100",2016,"2015","Base","493003F",0,61717
"3101",2016,"2015","Base","493004D",0,1304731
"3102",2016,"2015","Base","493005D",0,44293
"3103",2016,"2015","Base","5185N",0,0
"3104",2016,"2015","Base","5188D",0,5546
"3105",2016,"2015","Base","5189D",0,24629
"3106",2016,"2015","Base","5751D",0,0
"3107",2016,"2015","Base","Unlabeled",0,6926267
"3108",2016,"2015","OCO","",0,0
"3109",2016,"2015","OCO","*  $95M for Ebola Response and Preparedness included in this total.",0,0
"3110",2016,"2015","OCO","* $17M for Ebola Response and Preparedness included in this total.",0,0
"3111",2016,"2015","OCO","* Defense Health Program - $135.4M for transfer to the Veteran’s Administration included in this total.",0,0
"3112",2016,"2015","OCO","0100D",0,7211025
"3113",2016,"2015","OCO","0104D",0,0
"3114",2016,"2015","OCO","0105D",0,205000
"3115",2016,"2015","OCO","0107D",0,10623
"3116",2016,"2015","OCO","0111D",0,0
"3117",2016,"2015","OCO","0114D",0,175000
"3118",2016,"2015","OCO","0130D",0,300531
"3119",2016,"2015","OCO","0134D",0,0
"3120",2016,"2015","OCO","0145D",0,1300000
"3121",2016,"2015","OCO","0300D",0,534772
"3122",2016,"2015","OCO","0303D",0,0
"3123",2016,"2015","OCO","0350D",0,2400000
"3124",2016,"2015","OCO","0360D",0,0
"3125",2016,"2015","OCO","0390D",0,0
"3126",2016,"2015","OCO","0400D",0,269647
"3127",2016,"2015","OCO","0460D",0,0
"3128",2016,"2015","OCO","0513N",0,0
"3129",2016,"2015","OCO","0810A",0,0
"3130",2016,"2015","OCO","0810D",0,0
"3131",2016,"2015","OCO","0810F",0,0
"3132",2016,"2015","OCO","0810N",0,0
